Game No.,Player 1,Player 2,Player 3
179,23.463688,39.664806,36.87151
180,23.333334,39.444443,37.22222
181,23.756907,39.22652,37.016575
182,23.626373,39.01099,37.362637
183,23.497267,39.34426,37.15847
184,23.369566,39.130436,37.5
185,23.243242,38.91892,37.837837
186,23.11828,38.709675,38.172043
187,22.994652,39.037434,37.967915
188,22.872341,39.361702,37.76596
189,22.751322,39.15344,38.095238
190,23.157894,38.94737,37.894737
191,23.56021,38.743454,37.696335
192,23.4375,38.541664,38.020836
193,23.316061,38.860104,37.823833
194,23.195877,38.659794,38.14433
195,23.076923,38.46154,38.46154
196,22.959183,38.265305,38.77551
197,22.84264,38.071068,39.086296
198,22.727274,38.38384,38.88889
199,22.613066,38.693466,38.693466
200,23.0,38.5,38.5
201,22.88557,38.308456,38.80597
202,22.772278,38.118813,39.10891
203,22.660099,37.931034,39.408867
204,23.039215,37.7451,39.215687
205,23.414635,37.560974,39.024387
206,23.300972,37.378643,39.32039
207,23.188406,37.68116,39.130436
208,23.076923,37.980766,38.942307
209,22.966507,38.27751,38.75598
210,23.333334,38.095238,38.57143
211,23.22275,37.914692,38.86256
212,23.584906,37.73585,38.679245
213,23.474178,38.028168,38.497654
214,23.364487,37.850468,38.785046
215,23.255816,37.67442,39.069767
216,23.61111,37.5,38.88889
217,23.502304,37.788017,38.709675
218,23.394495,38.073395,38.532112
219,23.287672,37.899544,38.812786
220,23.181818,38.181816,38.636364
221,23.529411,38.009052,38.46154
222,23.423424,37.837837,38.73874
223,23.318386,37.668163,39.013454
224,23.660715,37.5,38.839287
225,24.0,37.333332,38.666664
226,23.893805,37.16814,38.938053
227,23.788546,37.004406,39.207047
228,23.684212,36.842106,39.473686
229,24.017467,36.68122,39.301308
230,24.347826,36.52174,39.130436
231,24.242424,36.363636,39.39394
232,24.13793,36.206894,39.655174
233,24.46352,36.051502,39.484978
234,24.358974,36.324787,39.31624
235,24.25532,36.595745,39.148937
236,24.152542,36.864407,38.98305
237,24.050634,37.130802,38.818565
238,23.94958,37.39496,38.655464
239,23.849373,37.656902,38.49372
240,23.75,37.5,38.75
241,23.651453,37.3444,39.00415
242,23.553719,37.190083,39.2562
243,23.456789,37.44856,39.09465
244,23.360657,37.295082,39.34426
245,23.67347,37.142857,39.183674
246,23.577236,36.99187,39.430897
247,23.481781,36.842106,39.676113
248,23.790321,36.69355,39.51613
249,23.694778,36.546185,39.759037
250,23.6,36.399998,40.0
251,23.904383,36.254982,39.840637
252,24.206348,36.11111,39.68254
253,24.505928,35.96838,39.525692
254,24.409449,36.220474,39.37008
255,24.313726,36.078434,39.607845
256,24.609375,35.9375,39.453125
257,24.902723,35.797665,39.29961
258,24.806202,35.658913,39.534885
259,24.710424,35.521236,39.76834
260,24.615385,35.384617,40.0
261,24.521072,35.249043,40.229885
262,24.80916,35.114502,40.076336
263,24.714828,35.361214,39.923954
264,24.621212,35.60606,39.772728
265,24.528303,35.4717,40.0
266,24.81203,35.338345,39.849625
267,24.7191,35.205994,40.074905
268,24.626865,35.074627,40.298508
269,24.535316,34.94424,40.520447
270,24.444445,35.185184,40.37037
271,24.354244,35.424355,40.2214
272,24.632353,35.294117,40.07353
273,24.542124,35.164837,40.29304
274,24.817518,35.036495,40.145985
275,24.727272,35.272728,40.0
276,24.637682,35.507248,39.855072
277,24.548737,35.74007,39.711193
278,24.820145,35.61151,39.568348
279,25.089607,35.48387,39.426525
280,25.0,35.35714,39.64286
281,24.911032,35.58719,39.50178
282,24.822695,35.8156,39.361702
283,25.08834,35.68905,39.222614
284,25.352112,35.56338,39.084507
285,25.263157,35.789474,38.94737
286,25.524477,35.664333,38.811188
287,25.783972,35.54007,38.675957
288,25.694445,35.416664,38.88889
289,25.605536,35.640137,38.754326
290,25.51724,35.862072,38.62069
291,25.429552,35.73883,38.831615
292,25.684933,35.61644,38.69863
293,25.59727,35.836178,38.566555
294,25.510204,35.714287,38.77551
295,25.423729,35.932205,38.644066
296,25.33784,35.81081,38.85135
297,25.589224,35.690235,38.72054
298,25.503355,35.90604,38.590603
299,25.41806,36.120403,38.46154
300,25.333332,36.333336,38.333332
301,25.249168,36.54485,38.205982
302,25.496689,36.42384,38.07947
303,25.412542,36.30363,38.28383
304,25.328945,36.513157,38.157894
305,25.245901,36.72131,38.032787
306,25.1634,36.928104,37.908497
307,25.081432,36.807816,38.11075
308,25.0,36.688313,38.311687
309,24.919094,36.893204,38.187702
310,24.83871,36.774193,38.387096
311,25.080385,36.65595,38.263668
312,25.0,36.858974,38.141026
313,24.920128,36.741215,38.338657
314,25.159237,36.624207,38.21656
315,25.079367,36.825397,38.095238
316,25.0,37.02532,37.97468
317,24.921135,36.908516,38.170345
318,25.157234,36.792454,38.050316
319,25.39185,36.677116,37.931034
320,25.625,36.5625,37.8125
321,25.545172,36.760124,37.694706
322,25.465837,36.95652,37.57764
323,25.696594,36.842106,37.4613
324,25.617283,36.728394,37.654324
325,25.538462,36.923077,37.538464
326,25.460125,37.11656,37.423313
327,25.382263,37.00306,37.614677
328,25.304878,37.19512,37.5
329,25.227964,37.386017,37.386017
330,25.151516,37.272728,37.575756
331,25.377644,37.16012,37.462234
332,25.60241,37.048195,37.349396
333,25.525526,37.237236,37.237236
334,25.449102,37.425148,37.125748
335,25.373135,37.31343,37.31343
336,25.297619,37.20238,37.5
337,25.519287,37.091988,37.388725
338,25.739647,36.982246,37.278107
339,25.663715,36.873158,37.463127
340,25.588236,36.764706,37.64706
341,25.80645,36.65689,37.536655
342,25.730995,36.54971,37.7193
343,25.655975,36.44315,37.900875
344,25.581396,36.627907,37.7907
345,25.507248,36.811592,37.68116
346,25.433525,36.994217,37.572254
347,25.36023,36.887608,37.75216
348,25.287357,37.068966,37.643677
349,25.501432,36.96275,37.535816
350,25.428572,36.857143,37.714283
351,25.641027,36.752136,37.60684
352,25.568182,36.93182,37.5
353,25.49575,37.11048,37.39377
354,25.423729,37.00565,37.57062
355,25.352112,37.1831,37.46479
356,25.2809,37.07865,37.64045
357,25.210085,37.2549,37.535015
358,25.139666,37.43017,37.43017
359,25.34819,37.325905,37.325905
360,25.277779,37.22222,37.5
361,25.207754,37.119114,37.67313
362,25.138123,37.292816,37.56906
363,25.06887,37.465565,37.465565
364,25.0,37.637363,37.362637
365,24.931507,37.80822,37.260273
366,25.13661,37.704918,37.15847
367,25.3406,37.60218,37.05722
368,25.27174,37.5,37.22826
369,25.20325,37.398373,37.398373
370,25.135136,37.567566,37.297295
371,25.067387,37.73585,37.196766
372,25.0,37.634407,37.365593
373,25.201073,37.533512,37.265415
374,25.13369,37.700535,37.165775
375,25.066668,37.6,37.333332
376,25.265959,37.5,37.23404
377,25.19894,37.40053,37.40053
378,25.132275,37.30159,37.56614
379,25.065964,37.46702,37.46702
380,25.0,37.36842,37.63158
381,24.934383,37.53281,37.53281
382,24.86911,37.696335,37.434555
383,24.804178,37.85901,37.336815
384,24.739582,37.760414,37.5
385,24.675325,37.922077,37.402596
386,24.611399,38.0829,37.305702
387,24.547804,38.242893,37.2093
388,24.742268,38.14433,37.1134
389,24.678663,38.30334,37.017994
390,24.615385,38.46154,36.923077
391,24.808186,38.36317,36.828644
392,24.744898,38.52041,36.734695
393,24.681932,38.42239,36.895676
394,24.61929,38.32487,37.05584
395,24.556961,38.227848,37.21519
396,24.747475,38.131313,37.121212
397,24.685139,38.287155,37.027706
398,24.87437,38.190956,36.934673
399,24.81203,38.345863,36.842106
400,25.0,38.25,36.75
401,24.937656,38.154613,36.90773
402,24.875622,38.308456,36.81592
403,24.813896,38.46154,36.724564
404,24.752476,38.61386,36.633663
405,24.938272,38.518517,36.543213
406,24.876848,38.66995,36.4532
407,24.815725,38.82064,36.363636
408,24.754902,38.97059,36.27451
409,24.694378,38.875305,36.430317
410,24.634148,39.024387,36.341465
411,24.57421,38.929443,36.49635
412,24.514563,39.07767,36.407764
413,24.697336,38.98305,36.319614
414,24.879227,38.88889,36.231884
415,24.819277,38.79518,36.385544
416,24.759617,38.942307,36.298077
417,24.940048,38.848923,36.211033
418,24.880383,38.995216,36.1244
419,25.059668,38.90215,36.03819
420,25.0,38.809525,36.190475
421,24.940617,38.71734,36.34204
422,24.881516,38.86256,36.255924
423,24.822695,38.770683,36.40662
424,24.76415,38.915096,36.320755
425,24.705883,39.058823,36.235294
426,24.647886,39.201878,36.150234
427,24.824356,39.11007,36.06557
428,25.0,39.018692,35.981308
429,24.941725,39.16084,35.897438
430,24.88372,39.069767,36.046513
431,24.825985,39.211136,35.962875
432,25.0,39.12037,35.87963
433,24.942265,39.260967,35.79677
434,24.884792,39.40092,35.714287
435,25.05747,39.310345,35.632183
436,25.229359,39.220184,35.550457
437,25.400457,39.130436,35.46911
438,25.342464,39.269405,35.388126
439,25.284737,39.179955,35.53531
440,25.227272,39.318184,35.454544
441,25.170067,39.455784,35.37415
442,25.339369,39.366516,35.294117
443,25.28217,39.503387,35.214447
444,25.225225,39.414413,35.36036
445,25.168537,39.55056,35.2809
446,25.112108,39.6861,35.201794
447,25.055927,39.82103,35.123043
448,25.0,39.732143,35.267857
449,24.94432,39.64365,35.412025
450,25.111113,39.555557,35.333332
451,25.27716,39.46785,35.25499
452,25.221237,39.60177,35.176994
453,25.165564,39.514347,35.320087
454,25.330397,39.427315,35.24229
455,25.274727,39.56044,35.164837
456,25.219297,39.473686,35.30702
457,25.164112,39.60613,35.22976
458,25.327509,39.51965,35.152836
459,25.272331,39.651413,35.076252
460,25.21739,39.565216,35.217392
461,25.37961,39.479393,35.141
462,25.324675,39.39394,35.281384
463,25.26998,39.308853,35.421165
464,25.431034,39.22414,35.344826
465,25.376343,39.35484,35.268818
466,25.53648,39.270386,35.193134
467,25.4818,39.40043,35.11777
468,25.427351,39.529915,35.042736
469,25.373135,39.658848,34.968018
470,25.531916,39.574467,34.893616
471,25.477707,39.702763,34.81953
472,25.423729,39.83051,34.74576
473,25.369978,39.7463,34.88372
474,25.316456,39.873417,34.810127
475,25.263157,39.789474,34.94737
476,25.210085,39.915966,34.87395
477,25.157234,39.832287,35.010483
478,25.313807,39.748955,34.93724
479,25.260962,39.874737,34.8643
480,25.208334,40.0,34.791668
481,25.155926,40.12474,34.719337
482,25.103737,40.041496,34.854774
483,25.2588,39.95859,34.782608
484,25.413223,39.87603,34.710743
485,25.360826,40.0,34.639175
486,25.514402,39.917694,34.5679
487,25.462013,39.83573,34.70226
488,25.409836,39.959015,34.63115
489,25.357872,40.0818,34.560326
490,25.510204,40.0,34.489796
491,25.45825,40.1222,34.41955
492,25.406504,40.04065,34.552845
493,25.55781,39.95943,34.482758
494,25.506073,39.87854,34.615387
495,25.656567,39.79798,34.545456
496,25.604837,39.717743,34.677418
497,25.553318,39.63783,34.808853
498,25.70281,39.55823,34.738956
499,25.851704,39.47896,34.66934
500,25.8,39.399998,34.8
501,25.748503,39.520958,34.730537
502,25.69721,39.442234,34.860558
503,25.646124,39.363815,34.99006
504,25.59524,39.484127,34.920635
505,25.544554,39.603962,34.851486
506,25.494072,39.525692,34.980236
507,25.443787,39.64497,34.911243
508,25.3937,39.76378,34.84252
509,25.343811,39.882122,34.774067
510,25.294119,40.0,34.705883
511,25.244617,40.117416,34.637962
512,25.390625,40.039062,34.570312
513,25.34113,39.961014,34.697853
514,25.291828,39.883266,34.8249
515,25.24272,40.0,34.75728
516,25.387596,39.92248,34.689922
517,25.531916,39.84526,34.622826
518,25.482624,39.961388,34.555984
519,25.433525,39.884396,34.68208
520,25.384617,40.0,34.615387
521,25.335894,40.11516,34.548943
522,25.478926,40.038315,34.482758
523,25.430212,40.152966,34.416824
524,25.572521,40.076336,34.351147
525,25.52381,40.190475,34.285717
526,25.475285,40.304184,34.22053
527,25.426945,40.417458,34.155598
528,25.378788,40.530304,34.090908
529,25.330812,40.453686,34.2155
530,25.283018,40.377357,34.339622
531,25.235405,40.48964,34.274952
532,25.18797,40.601505,34.210526
533,25.32833,40.52533,34.146343
534,25.468164,40.449436,34.082397
535,25.42056,40.560745,34.018692
536,25.373135,40.485077,34.141792
537,25.325886,40.409683,34.264435
538,25.464684,40.33457,34.200745
539,25.41744,40.25974,34.32282
540,25.555557,40.185184,34.25926
541,25.508318,40.29575,34.195934
542,25.645756,40.2214,34.132843
543,25.598526,40.147327,34.254143
544,25.551472,40.25735,34.191177
545,25.504585,40.183487,34.311928
546,25.457876,40.10989,34.432236
547,25.411335,40.036564,34.552105
548,25.364962,40.145985,34.48905
549,25.318762,40.072857,34.60838
550,25.272728,40.0,34.727272
551,25.226862,40.10889,34.664246
552,25.18116,40.036232,34.782608
553,25.135624,39.963833,34.900543
554,25.090254,40.072205,34.837543
555,25.045046,40.0,34.954956
556,25.179857,39.92806,34.892086
557,25.314182,39.856373,34.829445
558,25.448027,39.784946,34.767025
559,25.402504,39.71377,34.88372
560,25.535715,39.64286,34.82143
561,25.490198,39.57219,34.93761
562,25.444838,39.679714,34.875443
563,25.399647,39.786858,34.8135
564,25.354609,39.716312,34.929077
565,25.309736,39.64602,35.044247
566,25.265017,39.575974,35.159008
567,25.220459,39.68254,35.097004
568,25.176058,39.78873,35.03521
569,25.307556,39.718803,34.97364
570,25.438599,39.649124,34.91228
571,25.569176,39.579685,34.85114
572,25.524477,39.51049,34.965034
573,25.47993,39.61606,34.904015
574,25.43554,39.54704,35.01742
575,25.391304,39.47826,35.130436
576,25.520834,39.40972,35.069447
577,25.476603,39.34142,35.181976
578,25.605536,39.273357,35.12111
579,25.561312,39.37824,35.06045
580,25.689655,39.310345,35.0
581,25.645437,39.242683,35.111877
582,25.773195,39.17526,35.051544
583,25.728989,39.108063,35.16295
584,25.684933,39.041096,35.27397
585,25.641027,38.97436,35.384617
586,25.76792,38.90785,35.32423
587,25.72402,39.011925,35.264053
588,25.680271,39.115646,35.204082
589,25.636673,39.219017,35.14431
590,25.593222,39.152542,35.25424
591,25.549915,39.2555,35.194584
592,25.506756,39.35811,35.135136
593,25.463745,39.46037,35.075886
594,25.420874,39.39394,35.185184
595,25.378153,39.4958,35.126053
596,25.335571,39.597313,35.067116
597,25.293133,39.698494,35.008373
598,25.250837,39.632107,35.117058
599,25.375626,39.565945,35.05843
600,25.333332,39.5,35.166664
601,25.29118,39.600666,35.10815
602,25.249168,39.700996,35.049835
603,25.207296,39.800995,34.991707
604,25.165564,39.7351,35.099335
605,25.123966,39.83471,35.041325
606,25.082508,39.768974,35.148518
607,25.041187,39.868202,35.09061
608,25.0,39.967106,35.032894
609,24.958948,39.901478,35.139572
610,24.918034,39.836067,35.245903
611,24.87725,39.934532,35.188217
612,24.836601,39.86928,35.294117
613,24.796085,39.967373,35.23654
614,24.7557,40.065147,35.179153
615,24.878048,40.0,35.121952
616,24.837662,40.097404,35.064934
617,24.797407,40.032413,35.17018
618,24.919094,39.96764,35.11327
619,24.878838,40.06462,35.05654
620,25.0,40.0,35.0
621,25.120773,39.93559,34.94364
622,25.080385,40.032154,34.88746
623,25.200642,39.9679,34.831463
624,25.320513,39.903847,34.775642
625,25.440002,39.84,34.72
626,25.39936,39.77636,34.824284
627,25.51834,39.712917,34.768738
628,25.477707,39.808918,34.713375
629,25.437202,39.74563,34.81717
630,25.555557,39.68254,34.761906
631,25.515057,39.61965,34.86529
632,25.632912,39.55696,34.810127
633,25.592417,39.65245,34.755135
634,25.55205,39.747635,34.700317
635,25.51181,39.842518,34.64567
636,25.471699,39.937107,34.591194
637,25.431711,40.0314,34.536892
638,25.39185,39.96865,34.6395
639,25.352112,39.9061,34.741783
640,25.312502,39.84375,34.84375
641,25.429016,39.78159,34.78939
642,25.389408,39.87539,34.735203
643,25.34992,39.813377,34.836704
644,25.465837,39.751553,34.782608
645,25.426357,39.689922,34.88372
646,25.386997,39.78328,34.82972
647,25.347761,39.876354,34.77589
648,25.308641,39.814816,34.876545
649,25.269646,39.90755,34.822803
650,25.230768,40.0,34.76923
651,25.192013,39.938557,34.86943
652,25.30675,39.8773,34.815952
653,25.267994,39.96937,34.762634
654,25.229359,40.06116,34.70948
655,25.34351,40.0,34.65649
656,25.304878,40.091465,34.603657
657,25.266361,40.03044,34.703194
658,25.227964,40.12158,34.650455
659,25.341427,40.0607,34.597878
660,25.454544,40.0,34.545456
661,25.416037,39.939487,34.644478
662,25.377644,40.030212,34.592144
663,25.339369,40.120663,34.53997
664,25.301207,40.210842,34.48795
665,25.263157,40.30075,34.43609
666,25.225225,40.240242,34.534534
667,25.337332,40.179913,34.482758
668,25.2994,40.269463,34.431137
669,25.261583,40.35874,34.37967
670,25.373135,40.298508,34.328358
671,25.335321,40.23845,34.42623
672,25.297619,40.32738,34.375
673,25.260029,40.416046,34.32392
674,25.222551,40.504448,34.272995
675,25.185186,40.592594,34.22222
676,25.14793,40.680473,34.171597
677,25.110785,40.620384,34.268833
678,25.073746,40.707962,34.218292
679,25.036818,40.64801,34.31517
680,25.14706,40.588234,34.264706
681,25.110132,40.675476,34.21439
682,25.073315,40.762463,34.164223
683,25.183016,40.70278,34.114204
684,25.146198,40.643276,34.210526
685,25.109488,40.729927,34.160583
686,25.072887,40.67055,34.25656
687,25.036388,40.611355,34.352257
688,25.14535,40.552326,34.302326
689,25.25399,40.49347,34.25254
690,25.21739,40.434784,34.347828
691,25.325615,40.376266,34.29812
692,25.289017,40.46243,34.248554
693,25.252523,40.40404,34.343433
694,25.216139,40.489914,34.29395
695,25.179857,40.431656,34.38849
696,25.143677,40.373566,34.482758
697,25.107605,40.45911,34.433285
698,25.071632,40.401146,34.52722
699,25.035767,40.343346,34.620888
700,25.0,40.285717,34.714283
701,25.10699,40.228245,34.664764
702,25.071224,40.17094,34.757835
703,25.035563,40.256042,34.708393
704,25.0,40.198864,34.801136
705,24.96454,40.141846,34.893616
706,24.929178,40.084984,34.985836
707,24.893919,40.02829,35.077793
708,24.858757,39.971752,35.16949
709,24.964739,39.915375,35.11989
710,24.929577,39.859154,35.21127
711,24.894514,39.803093,35.30239
712,24.85955,39.747192,35.393257
713,24.964937,39.691444,35.343616
714,25.07003,39.635857,35.294117
715,25.034964,39.58042,35.384617
716,25.139666,39.52514,35.335194
717,25.104603,39.470013,35.425385
718,25.06964,39.41504,35.51532
719,25.173851,39.36022,35.465927
720,25.138887,39.444443,35.416664
721,25.24272,39.389736,35.367546
722,25.207754,39.33518,35.45706
723,25.311205,39.280777,35.408024
724,25.276243,39.364643,35.359116
725,25.241379,39.310345,35.448277
726,25.20661,39.2562,35.53719
727,25.171938,39.2022,35.62586
728,25.137362,39.285713,35.576923
729,25.10288,39.231827,35.665295
730,25.205479,39.17808,35.61644
731,25.171,39.261284,35.567715
732,25.13661,39.34426,35.519127
733,25.10232,39.427013,35.47067
734,25.06812,39.509537,35.422344
735,25.034014,39.591835,35.37415
736,25.135868,39.538044,35.326088
737,25.101763,39.484398,35.41384
738,25.067749,39.430897,35.501354
739,25.033829,39.512856,35.453316
740,25.135136,39.459457,35.405407
741,25.101215,39.54116,35.357624
742,25.202156,39.487873,35.309975
743,25.302828,39.434727,35.26245
744,25.268818,39.38172,35.34946
745,25.2349,39.328857,35.43624
746,25.335121,39.27614,35.38874
747,25.301207,39.22356,35.475235
748,25.26738,39.304813,35.42781
749,25.233644,39.25234,35.51402
750,25.2,39.333336,35.466667
751,25.2996,39.28096,35.41944
752,25.265959,39.361702,35.37234
753,25.232405,39.442234,35.325367
754,25.19894,39.38992,35.41114
755,25.298014,39.33775,35.36424
756,25.396828,39.285713,35.31746
757,25.495377,39.233818,35.270805
758,25.461742,39.313984,35.224274
759,25.559946,39.262188,35.177864
760,25.526316,39.342106,35.13158
761,25.62418,39.29041,35.08541
762,25.721785,39.238846,35.03937
763,25.819134,39.18742,34.993446
764,25.78534,39.136127,35.078533
765,25.751635,39.08497,35.1634
766,25.718016,39.16449,35.117493
767,25.684484,39.24381,35.07171
768,25.651041,39.19271,35.15625
769,25.617685,39.271782,35.110535
770,25.714287,39.22078,35.064934
771,25.680933,39.16991,35.14916
772,25.647667,39.248703,35.103626
773,25.614489,39.327297,35.058216
774,25.581396,39.405685,35.01292
775,25.677418,39.35484,34.967743
776,25.64433,39.304123,35.051544
777,25.740025,39.25354,35.006435
778,25.706942,39.203083,35.089977
779,25.80231,39.15276,35.04493
780,25.76923,39.23077,35.0
781,25.736237,39.18054,35.083225
782,25.703325,39.258312,35.038364
783,25.670498,39.335888,34.993614
784,25.637754,39.413265,34.948982
785,25.605095,39.490448,34.90446
786,25.572521,39.56743,34.86005
787,25.66709,39.51715,34.815754
788,25.634518,39.593906,34.771572
789,25.602028,39.67047,34.7275
790,25.56962,39.620255,34.810127
791,25.537294,39.570164,34.89254
792,25.50505,39.520203,34.974747
793,25.598991,39.470367,34.930645
794,25.566751,39.420654,35.012592
795,25.534592,39.496853,34.96855
796,25.502512,39.447235,35.05025
797,25.595984,39.39774,35.00627
798,25.563911,39.34837,35.08772
799,25.531916,39.42428,35.043804
800,25.5,39.5,35.0
801,25.468164,39.450687,35.081146
802,25.561098,39.401497,35.037407
803,25.529266,39.35243,35.118305
804,25.49751,39.303482,35.199005
805,25.465837,39.378883,35.155277
806,25.558313,39.330025,35.111664
807,25.650558,39.28129,35.068153
808,25.618813,39.232674,35.148518
809,25.587145,39.184177,35.22868
810,25.555557,39.135803,35.30864
811,25.524044,39.21085,35.265106
812,25.49261,39.285713,35.221676
813,25.461254,39.237392,35.301353
814,25.429976,39.31204,35.257988
815,25.398773,39.3865,35.214725
816,25.367647,39.460785,35.17157
817,25.336596,39.534885,35.128517
818,25.305622,39.48655,35.207825
819,25.396828,39.43834,35.164837
820,25.487804,39.390244,35.121952
821,25.578562,39.342266,35.079174
822,25.547445,39.294403,35.15815
823,25.516403,39.24666,35.23694
824,25.485437,39.32039,35.19417
825,25.575756,39.272728,35.151516
826,25.544796,39.34625,35.10896
827,25.634825,39.298668,35.066505
828,25.603863,39.37198,35.024155
